usage_id,customer_id,year_month,order_count,purchase_amount,cart_add_count,review_count,app_login_count
EU01556,CUST00232,2024-05,2,91474,9,1,16
EU01557,CUST00232,2024-06,4,264084,14,3,9
EU01558,CUST00232,2024-07,3,239697,10,0,10
EU01559,CUST00232,2024-08,1,69658,3,1,5
EU01560,CUST00232,2024-09,4,490460,7,2,19
EU01561,CUST00232,2024-10,2,176000,3,1,6
EU01562,CUST00232,2024-11,7,195685,22,1,8
EU01563,CUST00232,2024-12,0,0,0,0,9
EU01564,CUST00042,2024-01,2,212324,2,2,12
EU01565,CUST00042,2024-02,6,860028,14,2,15
EU01566,CUST00042,2024-03,2,276172,7,1,9
EU01567,CUST00042,2024-04,3,316077,4,0,10
EU01568,CUST00042,2024-05,0,0,6,0,7
EU01569,CUST00042,2024-06,1,36188,1,1,17
EU01570,CUST00042,2024-07,1,92465,3,1,0
EU01571,CUST00042,2024-08,0,0,2,0,15
EU01572,CUST00042,2024-09,1,123147,4,0,16
EU01573,CUST00042,2024-10,0,0,5,0,2
EU01574,CUST00042,2024-11,3,104025,5,0,1
EU01575,CUST00042,2024-12,3,189678,7,0,7
EU01576,CUST00178,2024-08,2,249840,4,1,6
EU01577,CUST00178,2024-09,3,90777,7,3,15
EU01578,CUST00178,2024-10,4,109360,8,2,15
EU01579,CUST00178,2024-11,3,101373,14,0,11
EU01580,CUST00168,2024-01,4,249068,12,0,11
EU01581,CUST00168,2024-02,0,0,6,0,13
EU01582,CUST00168,2024-03,5,673605,14,2,8
EU01583,CUST00168,2024-04,3,30510,8,3,9
EU01584,CUST00168,2024-05,0,0,3,0,9
EU01585,CUST00168,2024-06,4,69692,10,3,8
EU01586,CUST00168,2024-07,1,105405,4,1,5
EU01587,CUST00168,2024-08,1,30809,1,1,23
EU01588,CUST00168,2024-09,1,21444,7,0,6
EU01589,CUST00168,2024-10,1,143871,4,1,10
EU01590,CUST00168,2024-11,4,310352,12,0,2
EU01591,CUST00168,2024-12,1,79410,6,1,12
EU01592,CUST00317,2024-01,3,125760,7,3,13
EU01593,CUST00317,2024-02,3,61320,13,0,23
EU01594,CUST00317,2024-03,2,290644,5,2,10
EU01595,CUST00317,2024-04,0,0,1,0,6
EU01596,CUST00317,2024-05,2,104476,5,2,8
EU01597,CUST00317,2024-06,4,489688,13,3,13
EU01598,CUST00317,2024-07,1,108882,1,1,6
EU01599,CUST00317,2024-08,1,85086,1,1,11
EU01600,CUST00317,2024-09,5,557930,11,3,17
EU01601,CUST00317,2024-10,4,123828,8,2,16
EU01602,CUST00317,2024-11,5,736315,17,2,10
EU01603,CUST00317,2024-12,3,208428,11,3,12
EU01604,CUST00301,2024-11,2,65012,5,2,12
EU01605,CUST00301,2024-12,1,42152,6,0,2
EU01606,CUST00135,2024-04,2,32148,8,2,15
EU01607,CUST00135,2024-05,3,404223,8,2,8
EU01608,CUST00135,2024-06,4,440492,9,3,12
EU01609,CUST00135,2024-07,3,186018,9,1,3
EU01610,CUST00135,2024-08,4,402292,13,1,16
EU01611,CUST00135,2024-09,0,0,3,0,14
EU01612,CUST00135,2024-10,2,130850,6,1,14
EU01613,CUST00135,2024-11,3,195180,9,2,11
EU01614,CUST00135,2024-12,2,218632,7,0,16
EU01615,CUST00307,2024-01,0,0,0,0,17
EU01616,CUST00307,2024-02,1,149514,3,1,7
EU01617,CUST00307,2024-03,0,0,3,0,15
EU01618,CUST00307,2024-04,5,413440,13,3,3
EU01619,CUST00307,2024-05,3,347553,12,3,9
EU01620,CUST00307,2024-06,5,407130,14,2,10
EU01621,CUST00307,2024-07,5,724495,10,0,11
EU01622,CUST00307,2024-08,1,83458,4,1,10
EU01623,CUST00307,2024-09,3,150408,10,3,11
EU01624,CUST00307,2024-10,1,75616,7,1,19
EU01625,CUST00307,2024-11,2,225332,6,1,9
EU01626,CUST00307,2024-12,2,33628,5,2,12
EU01627,CUST00164,2024-01,5,205455,15,3,13
EU01628,CUST00164,2024-02,2,85624,2,0,12
EU01629,CUST00164,2024-03,0,0,0,0,15
EU01630,CUST00164,2024-04,1,52128,1,1,10
EU01631,CUST00164,2024-05,3,247641,5,1,5
EU01632,CUST00164,2024-06,1,148557,1,0,8
EU01633,CUST00164,2024-07,3,65097,10,3,12
EU01634,CUST00164,2024-08,3,111834,10,2,13
EU01635,CUST00164,2024-09,1,145447,5,1,18
EU01636,CUST00164,2024-10,0,0,3,0,17
EU01637,CUST00164,2024-11,3,239172,8,2,2
EU01638,CUST00164,2024-12,3,97506,8,3,14
EU01639,CUST00266,2024-01,2,165828,5,2,16
EU01640,CUST00266,2024-02,3,395910,14,3,10
EU01641,CUST00266,2024-03,4,483412,12,1,16
EU01642,CUST00266,2024-04,2,75528,6,1,12
EU01643,CUST00266,2024-05,3,431424,7,1,4
EU01644,CUST00266,2024-06,0,0,0,0,6
EU01645,CUST00266,2024-07,2,108514,7,2,10
EU01646,CUST00266,2024-08,3,174705,14,3,12
EU01647,CUST00266,2024-09,3,49284,12,2,5
EU01648,CUST00266,2024-10,4,329912,11,1,11
EU01649,CUST00266,2024-11,2,238878,6,2,10
EU01650,CUST00266,2024-12,4,81924,10,0,6
EU01651,CUST00068,2024-01,0,0,5,0,6
EU01652,CUST00068,2024-02,2,254554,7,2,9
EU01653,CUST00068,2024-03,6,281436,15,0,6
EU01654,CUST00068,2024-04,4,359940,7,3,19
EU01655,CUST00068,2024-05,4,305168,12,3,16
EU01656,CUST00068,2024-06,4,330244,13,2,10
EU01657,CUST00068,2024-07,3,335907,11,1,7
EU01658,CUST00068,2024-08,2,144088,7,2,2
EU01659,CUST00068,2024-09,5,711185,11,3,11
EU01660,CUST00068,2024-10,0,0,2,0,17
EU01661,CUST00068,2024-11,4,288580,11,2,9
EU01662,CUST00068,2024-12,1,34404,7,1,12
EU01663,CUST00075,2024-01,3,383829,5,2,7
EU01664,CUST00075,2024-02,3,148563,8,3,11
EU01665,CUST00075,2024-03,1,97727,4,0,12
EU01666,CUST00075,2024-04,3,231129,8,3,20
EU01667,CUST00075,2024-05,1,35460,5,1,7
EU01668,CUST00075,2024-06,3,445398,3,0,1
EU01669,CUST00075,2024-07,3,417990,12,2,9
EU01670,CUST00075,2024-08,4,547716,13,3,20
EU01671,CUST00075,2024-09,0,0,0,0,16
EU01672,CUST00075,2024-10,1,143139,5,1,15
EU01673,CUST00075,2024-11,0,0,6,0,9
EU01674,CUST00075,2024-12,4,419312,13,0,10
EU01675,CUST00145,2024-08,2,299484,3,2,23
EU01676,CUST00145,2024-09,5,713620,11,0,7
EU01677,CUST00145,2024-10,2,132050,6,1,12
EU01678,CUST00145,2024-11,3,131244,7,1,3
EU01679,CUST00145,2024-12,1,70754,6,0,8
EU01680,CUST00345,2024-01,1,130019,5,1,13
EU01681,CUST00345,2024-02,4,78600,5,3,3
EU01682,CUST00345,2024-03,0,0,4,0,17
EU01683,CUST00345,2024-04,1,96457,8,0,12
EU01684,CUST00345,2024-05,1,102208,5,1,15
EU01685,CUST00345,2024-06,3,308499,5,3,7
EU01686,CUST00345,2024-07,4,293344,9,0,11
EU01687,CUST00345,2024-08,4,381024,14,0,27
EU01688,CUST00345,2024-09,2,165608,6,0,5
EU01689,CUST00345,2024-10,1,14272,5,1,10
EU01690,CUST00345,2024-11,3,353835,6,1,18
EU01691,CUST00345,2024-12,0,0,1,0,0
EU01692,CUST00103,2024-01,1,51967,4,1,10
EU01693,CUST00103,2024-02,4,431956,7,0,10
EU01694,CUST00103,2024-03,3,215421,7,1,14
EU01695,CUST00103,2024-04,2,163052,10,1,9
EU01696,CUST00103,2024-05,4,291584,4,2,11
EU01697,CUST00103,2024-06,3,108498,15,2,6
EU01698,CUST00103,2024-07,2,88146,9,2,6
EU01699,CUST00103,2024-08,4,538552,8,3,5
EU01700,CUST00103,2024-09,0,0,3,0,20
EU01701,CUST00103,2024-10,3,113844,8,2,5
EU01702,CUST00103,2024-11,3,295878,10,1,8
EU01703,CUST00103,2024-12,1,122017,1,1,7
EU01704,CUST00249,2024-01,1,94664,9,0,18
EU01705,CUST00249,2024-02,2,259986,7,1,5
EU01706,CUST00249,2024-03,2,182138,2,2,7
EU01707,CUST00249,2024-04,4,594480,10,1,8
EU01708,CUST00249,2024-05,3,218007,4,3,17
EU01709,CUST00249,2024-06,2,45648,7,0,15
EU01710,CUST00249,2024-07,3,245877,7,1,11
EU01711,CUST00249,2024-08,2,54890,4,2,12
EU01712,CUST00249,2024-09,2,35318,2,1,16
EU01713,CUST00249,2024-10,2,131932,6,1,4
EU01714,CUST00249,2024-11,3,396075,5,0,17
EU01715,CUST00249,2024-12,3,411267,5,1,10
EU01716,CUST00206,2024-01,2,88564,2,2,13
EU01717,CUST00206,2024-02,3,145260,5,1,12
EU01718,CUST00206,2024-03,3,86139,9,0,15
EU01719,CUST00206,2024-04,1,127484,3,1,6
EU01720,CUST00206,2024-05,4,276076,12,2,17
EU01721,CUST00206,2024-06,0,0,0,0,11
EU01722,CUST00206,2024-07,2,220128,6,2,6
EU01723,CUST00206,2024-08,0,0,2,0,15
EU01724,CUST00206,2024-09,2,150708,12,2,11
EU01725,CUST00206,2024-10,1,73870,2,1,9
EU01726,CUST00206,2024-11,1,143865,4,1,5
EU01727,CUST00206,2024-12,2,266072,6,0,7
EU01728,CUST00277,2024-05,1,53179,1,1,8
EU01729,CUST00277,2024-06,1,70785,2,1,10
EU01730,CUST00277,2024-07,4,163960,9,2,13
EU01731,CUST00277,2024-08,3,140397,14,3,12
EU01732,CUST00277,2024-09,4,508324,15,3,13
EU01733,CUST00277,2024-10,4,335040,11,3,5
EU01734,CUST00277,2024-11,1,44731,4,1,4
EU01735,CUST00277,2024-12,1,29675,3,1,9
EU01736,CUST00381,2024-01,5,355740,14,1,0
EU01737,CUST00381,2024-02,5,117695,14,0,21
EU01738,CUST00381,2024-03,3,197925,8,3,8
EU01739,CUST00381,2024-04,0,0,3,0,10
EU01740,CUST00381,2024-05,2,132604,8,1,10
EU01741,CUST00381,2024-06,3,254157,11,0,16
EU01742,CUST00381,2024-07,2,261490,4,1,7
EU01743,CUST00381,2024-08,4,207160,10,2,8
EU01744,CUST00381,2024-09,3,193326,7,3,12
EU01745,CUST00381,2024-10,1,32506,7,1,16
EU01746,CUST00381,2024-11,5,332915,15,1,18
EU01747,CUST00381,2024-12,2,64962,4,2,10
EU01748,CUST00130,2024-01,4,219060,13,2,17
EU01749,CUST00130,2024-02,2,295728,4,1,18
EU01750,CUST00130,2024-03,0,0,3,0,19
EU01751,CUST00130,2024-04,2,184598,5,2,7
EU01752,CUST00130,2024-05,6,327834,15,2,10
EU01753,CUST00130,2024-06,0,0,6,0,17
EU01754,CUST00130,2024-07,1,79082,3,0,7
EU01755,CUST00130,2024-08,2,271868,8,0,17
EU01756,CUST00130,2024-09,0,0,0,0,9
EU01757,CUST00130,2024-10,2,184360,7,2,2
EU01758,CUST00130,2024-11,2,81964,8,1,17
EU01759,CUST00130,2024-12,1,113906,4,1,1
EU01760,CUST00153,2024-01,1,43337,1,1,5
EU01761,CUST00153,2024-02,3,229305,7,1,5
EU01762,CUST00153,2024-03,0,0,2,0,0
EU01763,CUST00153,2024-04,4,334464,11,3,17
EU01764,CUST00153,2024-05,1,97557,1,1,19
EU01765,CUST00153,2024-06,2,103260,9,2,12
EU01766,CUST00153,2024-07,4,351632,10,0,0
EU01767,CUST00153,2024-08,0,0,0,0,6
EU01768,CUST00153,2024-09,2,217194,11,0,12
EU01769,CUST00153,2024-10,0,0,0,0,8
EU01770,CUST00153,2024-11,4,146660,12,1,7
EU01771,CUST00153,2024-12,0,0,1,0,5
EU01772,CUST00118,2024-01,0,0,4,0,3
EU01773,CUST00118,2024-02,1,66303,1,0,12
EU01774,CUST00118,2024-03,4,311732,11,1,6
EU01775,CUST00118,2024-04,1,101473,1,0,11
EU01776,CUST00118,2024-05,4,545252,6,0,10
EU01777,CUST00118,2024-06,5,575090,11,0,12
EU01778,CUST00118,2024-07,3,263517,3,0,15
EU01779,CUST00118,2024-08,2,95264,4,2,8
EU01780,CUST00118,2024-09,5,613160,14,2,17
EU01781,CUST00118,2024-10,3,126672,8,0,6
EU01782,CUST00118,2024-11,2,281708,12,2,12
EU01783,CUST00118,2024-12,0,0,0,0,12
EU01784,CUST00233,2024-01,2,92650,7,1,7
EU01785,CUST00233,2024-02,2,173866,8,0,5
EU01786,CUST00233,2024-03,3,40653,9,2,5
EU01787,CUST00233,2024-04,4,395152,10,0,11
EU01788,CUST00233,2024-05,1,27567,3,0,5
EU01789,CUST00233,2024-06,3,263685,5,0,10
EU01790,CUST00233,2024-07,0,0,4,0,9
EU01791,CUST00233,2024-08,1,77103,4,1,7
EU01792,CUST00233,2024-09,1,79594,9,0,12
EU01793,CUST00233,2024-10,4,396176,11,1,2
EU01794,CUST00233,2024-11,3,157743,7,2,22
EU01795,CUST00233,2024-12,2,240972,9,2,8
EU01796,CUST00215,2024-01,0,0,0,0,20
EU01797,CUST00215,2024-02,4,71164,4,1,11
EU01798,CUST00215,2024-03,0,0,0,0,11
EU01799,CUST00215,2024-04,3,422835,8,1,20
EU01800,CUST00215,2024-05,5,276240,14,0,10
EU01801,CUST00215,2024-06,3,65622,10,0,11
EU01802,CUST00215,2024-07,2,242022,6,0,13
EU01803,CUST00215,2024-08,4,293032,14,3,16
EU01804,CUST00215,2024-09,4,185824,14,1,16
EU01805,CUST00215,2024-10,1,95534,1,0,10
EU01806,CUST00215,2024-11,2,272812,4,2,10
EU01807,CUST00215,2024-12,1,86567,4,1,13
EU01808,CUST00023,2024-01,1,76768,1,0,11
EU01809,CUST00023,2024-02,0,0,3,0,9
EU01810,CUST00023,2024-03,1,121010,8,1,13
EU01811,CUST00023,2024-04,3,347760,9,1,12
EU01812,CUST00023,2024-05,0,0,6,0,5
EU01813,CUST00023,2024-06,2,216172,5,0,15
EU01814,CUST00023,2024-07,0,0,6,0,11
EU01815,CUST00023,2024-08,4,137612,12,0,17
EU01816,CUST00023,2024-09,5,119875,16,2,9
EU01817,CUST00023,2024-10,2,87910,3,0,17
EU01818,CUST00023,2024-11,3,343992,6,2,7
EU01819,CUST00023,2024-12,2,63002,11,0,11
EU01820,CUST00078,2024-01,6,422544,20,2,9
EU01821,CUST00078,2024-02,2,48632,7,2,6
EU01822,CUST00078,2024-03,0,0,2,0,16
EU01823,CUST00078,2024-04,2,48016,4,2,7
EU01824,CUST00078,2024-05,4,153420,11,3,16
EU01825,CUST00078,2024-06,4,396876,13,2,9
EU01826,CUST00078,2024-07,1,97234,1,1,9
EU01827,CUST00078,2024-08,2,29714,4,0,6
EU01828,CUST00078,2024-09,1,99457,1,1,9
EU01829,CUST00078,2024-10,1,134436,3,1,13
EU01830,CUST00078,2024-11,4,172000,8,1,5
EU01831,CUST00078,2024-12,1,53848,3,1,29
EU01832,CUST00261,2024-01,3,358104,7,2,6
EU01833,CUST00261,2024-02,1,66018,1,1,16
EU01834,CUST00261,2024-03,0,0,0,0,3
EU01835,CUST00261,2024-04,2,130752,7,2,10
EU01836,CUST00261,2024-05,0,0,0,0,2
EU01837,CUST00261,2024-06,4,556492,7,2,3
EU01838,CUST00261,2024-07,0,0,3,0,9
EU01839,CUST00261,2024-08,0,0,1,0,9
EU01840,CUST00261,2024-09,1,113558,5,0,11
EU01841,CUST00261,2024-10,2,103824,10,2,10
EU01842,CUST00261,2024-11,3,100503,5,3,9
EU01843,CUST00261,2024-12,1,90597,6,0,13
EU01844,CUST00349,2024-01,2,154566,4,0,8
EU01845,CUST00349,2024-02,3,48087,9,3,13
EU01846,CUST00349,2024-03,6,59988,19,2,11
EU01847,CUST00349,2024-04,0,0,0,0,7
EU01848,CUST00349,2024-05,4,255176,11,1,4
EU01849,CUST00349,2024-06,1,113060,1,1,10
EU01850,CUST00349,2024-07,2,183850,9,2,12
EU01851,CUST00349,2024-08,1,148589,5,0,6
EU01852,CUST00349,2024-09,2,102636,4,2,8
EU01853,CUST00349,2024-10,4,280700,9,1,12
EU01854,CUST00349,2024-11,4,62004,11,2,10
EU01855,CUST00349,2024-12,2,116278,8,0,6
EU01856,CUST00281,2024-01,2,62954,6,1,17
EU01857,CUST00281,2024-02,3,213090,11,2,7
EU01858,CUST00281,2024-03,3,203307,6,1,15
EU01859,CUST00281,2024-04,2,58658,3,1,1
EU01860,CUST00281,2024-05,3,402057,7,2,13
EU01861,CUST00281,2024-06,0,0,5,0,2
EU01862,CUST00281,2024-07,3,196887,9,3,5
EU01863,CUST00281,2024-08,2,35192,8,0,22
EU01864,CUST00281,2024-09,4,335508,11,3,18
EU01865,CUST00281,2024-10,4,551956,9,2,4
EU01866,CUST00281,2024-11,4,486676,13,0,4
EU01867,CUST00281,2024-12,0,0,2,0,9
EU01868,CUST00254,2024-01,3,397473,12,0,11
EU01869,CUST00254,2024-02,2,185488,3,2,1
EU01870,CUST00254,2024-03,1,129834,2,1,15
EU01871,CUST00254,2024-04,5,333420,8,0,5
EU01872,CUST00254,2024-05,5,309100,11,0,21
EU01873,CUST00254,2024-06,3,313869,7,3,11
EU01874,CUST00254,2024-07,1,110663,8,1,13
EU01875,CUST00254,2024-08,5,409530,13,0,24
EU01876,CUST00254,2024-09,3,419907,6,1,12
EU01877,CUST00254,2024-10,2,20962,10,2,12
EU01878,CUST00254,2024-11,2,83882,4,2,12
EU01879,CUST00254,2024-12,0,0,0,0,22
EU01880,CUST00258,2024-06,4,486200,10,2,6
EU01881,CUST00258,2024-07,0,0,2,0,12
EU01882,CUST00258,2024-08,2,110514,8,0,8
EU01883,CUST00258,2024-09,2,289342,7,2,6
EU01884,CUST00258,2024-10,2,249080,2,1,11
EU01885,CUST00096,2024-01,1,81748,1,0,10
EU01886,CUST00096,2024-02,1,35900,3,1,7
EU01887,CUST00096,2024-03,0,0,3,0,15
EU01888,CUST00096,2024-04,2,279526,8,1,15
EU01889,CUST00096,2024-05,2,278062,5,2,4
EU01890,CUST00096,2024-06,3,246888,4,2,16
EU01891,CUST00096,2024-07,1,50296,1,1,12
EU01892,CUST00096,2024-08,3,154971,9,1,12
EU01893,CUST00096,2024-09,6,112008,17,3,13
EU01894,CUST00096,2024-10,1,58727,8,1,10
EU01895,CUST00096,2024-11,0,0,0,0,16
EU01896,CUST00096,2024-12,5,128785,14,2,7
EU01897,CUST00079,2024-01,2,284386,7,2,10
EU01898,CUST00079,2024-02,4,569844,11,1,22
EU01899,CUST00079,2024-03,4,386044,10,0,12
EU01900,CUST00079,2024-04,5,475785,14,1,4
EU01901,CUST00079,2024-05,4,308188,12,1,7
EU01902,CUST00079,2024-06,3,407499,3,3,16
EU01903,CUST00079,2024-07,3,47304,10,3,7
EU01904,CUST00079,2024-08,3,85065,9,1,9
EU01905,CUST00079,2024-09,2,219742,9,0,9
EU01906,CUST00079,2024-10,1,105061,6,0,3
EU01907,CUST00079,2024-11,4,332860,10,1,12
EU01908,CUST00079,2024-12,3,435858,8,1,5
EU01909,CUST00284,2024-01,3,311142,5,3,1
EU01910,CUST00284,2024-02,1,106187,1,1,11
EU01911,CUST00284,2024-03,0,0,0,0,12
EU01912,CUST00284,2024-04,0,0,0,0,18
EU01913,CUST00284,2024-05,1,19935,1,1,11
EU01914,CUST00284,2024-06,2,197282,7,2,0
EU01915,CUST00284,2024-07,4,233244,11,3,8
EU01916,CUST00284,2024-08,4,325964,13,2,7
EU01917,CUST00284,2024-09,3,287397,7,0,17
EU01918,CUST00284,2024-10,1,15420,5,1,8
EU01919,CUST00284,2024-11,1,69017,8,1,9
EU01920,CUST00284,2024-12,2,269072,4,0,15
EU01921,CUST00394,2024-01,1,11397,7,1,2
EU01922,CUST00394,2024-02,2,162878,4,0,6
EU01923,CUST00394,2024-03,4,454948,6,3,13
EU01924,CUST00394,2024-04,5,57915,14,0,7
EU01925,CUST00394,2024-05,1,101862,4,1,5
EU01926,CUST00394,2024-06,3,60444,8,1,12
EU01927,CUST00394,2024-07,2,235376,5,1,12
EU01928,CUST00394,2024-08,2,269040,6,2,10
EU01929,CUST00394,2024-09,0,0,5,0,14
EU01930,CUST00394,2024-10,2,96462,5,1,8
EU01931,CUST00394,2024-11,1,50941,5,1,12
EU01932,CUST00394,2024-12,4,457752,11,3,16
EU01933,CUST00339,2024-01,0,0,0,0,13
EU01934,CUST00339,2024-02,5,533610,12,3,13
EU01935,CUST00339,2024-03,7,135128,14,2,15
EU01936,CUST00339,2024-04,1,78670,3,1,20
EU01937,CUST00339,2024-05,2,136270,8,1,9
EU01938,CUST00339,2024-06,2,136546,6,2,10
EU01939,CUST00339,2024-07,3,269361,14,1,11
EU01940,CUST00339,2024-08,3,329898,15,2,6
EU01941,CUST00339,2024-09,0,0,3,0,9
EU01942,CUST00339,2024-10,3,351051,5,1,9
EU01943,CUST00339,2024-11,2,277616,8,1,5
EU01944,CUST00339,2024-12,3,385062,12,1,16
EU01945,CUST00207,2024-01,3,136269,13,1,11
EU01946,CUST00207,2024-02,0,0,0,0,12
EU01947,CUST00207,2024-03,1,12646,2,0,16
EU01948,CUST00207,2024-04,4,158956,6,3,12
EU01949,CUST00207,2024-05,6,424962,13,0,0
EU01950,CUST00207,2024-06,6,220596,11,0,16
EU01951,CUST00207,2024-07,4,599148,12,1,19
EU01952,CUST00207,2024-08,1,70435,1,1,13
EU01953,CUST00207,2024-09,3,65865,13,2,6
EU01954,CUST00207,2024-10,4,268532,11,0,9
EU01955,CUST00207,2024-11,4,405344,14,1,10
EU01956,CUST00207,2024-12,1,16318,4,1,4
EU01957,CUST00048,2024-01,3,403722,4,3,13
EU01958,CUST00048,2024-02,3,333999,3,1,15
EU01959,CUST00048,2024-03,2,195614,10,0,2
EU01960,CUST00048,2024-04,2,45028,4,2,2
EU01961,CUST00048,2024-05,1,47184,1,1,8
EU01962,CUST00048,2024-06,2,199208,10,2,17
EU01963,CUST00048,2024-07,3,83934,8,0,4
EU01964,CUST00048,2024-08,4,262900,16,0,6
EU01965,CUST00048,2024-09,4,150020,11,2,16
EU01966,CUST00048,2024-10,2,249682,7,1,7
EU01967,CUST00048,2024-11,1,37430,1,1,7
EU01968,CUST00048,2024-12,2,279764,6,0,10
EU01969,CUST00074,2024-11,1,13884,5,1,10
EU01970,CUST00074,2024-12,1,133977,3,0,7
EU01971,CUST00210,2024-01,2,105138,8,2,15
EU01972,CUST00210,2024-02,2,72474,5,1,4
EU01973,CUST00210,2024-03,3,359961,15,2,9
EU01974,CUST00210,2024-04,2,108974,6,1,7
EU01975,CUST00210,2024-05,4,459140,12,2,12
EU01976,CUST00210,2024-06,0,0,0,0,5
EU01977,CUST00210,2024-07,2,163012,7,2,4
EU01978,CUST00210,2024-08,5,300530,12,2,21
EU01979,CUST00210,2024-09,4,353908,10,1,7
EU01980,CUST00210,2024-10,1,17681,5,1,11
EU01981,CUST00210,2024-11,2,74372,10,0,16
EU01982,CUST00210,2024-12,2,185192,3,2,3
EU01983,CUST00044,2024-01,4,270532,8,1,17
EU01984,CUST00044,2024-02,0,0,2,0,19
EU01985,CUST00044,2024-03,6,255642,20,1,9
EU01986,CUST00044,2024-04,0,0,0,0,11
EU01987,CUST00044,2024-05,3,347838,8,2,5
EU01988,CUST00044,2024-06,3,446241,8,3,5
EU01989,CUST00044,2024-07,3,388998,7,3,14
EU01990,CUST00044,2024-08,2,33802,8,0,15
EU01991,CUST00044,2024-09,5,427645,12,3,15
EU01992,CUST00044,2024-10,1,20614,5,1,13
EU01993,CUST00044,2024-11,0,0,0,0,7
EU01994,CUST00044,2024-12,2,113320,3,2,10
EU01995,CUST00362,2024-01,1,46684,4,1,17
EU01996,CUST00362,2024-02,3,337344,13,3,1
EU01997,CUST00362,2024-03,2,89294,4,2,11
EU01998,CUST00362,2024-04,1,11872,1,1,8
EU01999,CUST00362,2024-05,1,55051,4,1,9
EU02000,CUST00362,2024-06,2,45582,11,2,4
EU02001,CUST00362,2024-07,1,147713,7,1,18
EU02002,CUST00362,2024-08,3,218142,9,2,14
EU02003,CUST00362,2024-09,0,0,0,0,10
EU02004,CUST00362,2024-10,3,98835,5,3,8
EU02005,CUST00362,2024-11,4,286848,10,1,2
EU02006,CUST00362,2024-12,1,105115,6,0,2
EU02007,CUST00051,2024-01,3,330372,14,0,12
EU02008,CUST00051,2024-02,0,0,2,0,15
EU02009,CUST00051,2024-03,3,151566,8,0,9
EU02010,CUST00051,2024-04,3,149283,14,1,4
EU02011,CUST00051,2024-05,0,0,3,0,8
EU02012,CUST00051,2024-06,5,319270,15,2,0
EU02013,CUST00051,2024-07,1,132163,3,1,4
EU02014,CUST00051,2024-08,3,156699,7,2,16
EU02015,CUST00051,2024-09,6,218298,16,1,0
EU02016,CUST00051,2024-10,1,133257,3,1,7
EU02017,CUST00051,2024-11,0,0,0,0,8
EU02018,CUST00051,2024-12,2,29064,3,0,5
EU02019,CUST00105,2024-01,4,62844,9,1,8
EU02020,CUST00105,2024-02,1,102985,1,0,21
EU02021,CUST00105,2024-03,4,566820,8,1,9
EU02022,CUST00105,2024-04,3,153825,8,3,9
EU02023,CUST00105,2024-05,2,130292,8,2,9
EU02024,CUST00105,2024-06,1,39720,2,1,11
EU02025,CUST00105,2024-07,3,77556,8,0,5
EU02026,CUST00105,2024-08,0,0,0,0,9
EU02027,CUST00105,2024-09,4,441792,8,2,8
EU02028,CUST00105,2024-10,2,140004,7,2,11
EU02029,CUST00105,2024-11,1,138702,3,1,19
EU02030,CUST00105,2024-12,0,0,4,0,2
EU02031,CUST00318,2024-01,3,167865,10,2,10
EU02032,CUST00318,2024-02,0,0,3,0,10
EU02033,CUST00318,2024-03,1,146205,1,1,6
EU02034,CUST00318,2024-04,4,539904,7,0,8
EU02035,CUST00318,2024-05,1,124695,6,1,8
EU02036,CUST00318,2024-06,2,245498,16,1,9
EU02037,CUST00318,2024-07,2,267116,4,2,6
EU02038,CUST00318,2024-08,1,79586,1,1,16
EU02039,CUST00318,2024-09,0,0,3,0,11
EU02040,CUST00318,2024-10,4,310148,13,0,6
EU02041,CUST00318,2024-11,5,153405,9,1,13
EU02042,CUST00318,2024-12,3,98040,7,2,11
EU02043,CUST00036,2024-01,1,55736,6,1,15
EU02044,CUST00036,2024-02,5,139765,11,0,1
EU02045,CUST00036,2024-03,3,217047,4,3,6
EU02046,CUST00036,2024-04,1,112608,1,0,6
EU02047,CUST00036,2024-05,2,199130,4,0,9
EU02048,CUST00036,2024-06,3,349047,10,1,3
EU02049,CUST00036,2024-07,1,83684,4,0,6
EU02050,CUST00036,2024-08,2,298430,4,2,11
EU02051,CUST00036,2024-09,2,264150,10,0,11
EU02052,CUST00036,2024-10,5,146555,10,2,20
EU02053,CUST00036,2024-11,0,0,2,0,18
EU02054,CUST00036,2024-12,2,247104,5,2,8
EU02055,CUST00253,2024-01,2,120374,2,1,14
EU02056,CUST00253,2024-02,3,377814,8,0,10
EU02057,CUST00253,2024-03,2,271636,5,0,22
EU02058,CUST00253,2024-04,3,92109,10,1,18
EU02059,CUST00253,2024-05,4,148480,12,0,21
EU02060,CUST00253,2024-06,2,66224,4,1,13
EU02061,CUST00253,2024-07,5,503145,13,0,3
EU02062,CUST00253,2024-08,5,697065,16,0,5
EU02063,CUST00253,2024-09,3,333426,8,0,17
EU02064,CUST00253,2024-10,2,256434,9,1,16
EU02065,CUST00253,2024-11,3,391491,7,0,10
EU02066,CUST00253,2024-12,0,0,3,0,13
EU02067,CUST00290,2024-07,3,373143,10,2,4
EU02068,CUST00290,2024-08,3,133911,4,1,5
EU02069,CUST00290,2024-09,1,17883,9,1,7
EU02070,CUST00290,2024-10,2,196884,9,1,8
EU02071,CUST00290,2024-11,1,133646,4,1,3
EU02072,CUST00290,2024-12,1,71935,1,1,11
EU02073,CUST00186,2024-01,4,529244,7,1,8
EU02074,CUST00186,2024-02,1,33136,1,0,10
